lon,lat,depth,slope,distance_to_shore,shallow_mask,rain_mean,rain_std,extreme_rain,wind_mean,wind_std,chl_mean,chl_std,turb_mean,turb_std,cyclone,wave_mean,wave_std,sal_mean,sal_std,sal_shock_days,current_mean,extreme_wave_days,sst_mean,sst_var,heat_stress_freq,dist_to_known_cluster_km,site_prior_score,dist_to_core_zone_anchor_km,policy_core_zone_exclusion,dist_to_invasion_sensitive_km,policy_invasion_risk_flag,policy_go2005_review_required,label
79.2429813497587,9.301435017313668,1.1359433,0.05692309,993.6265,1.0,0.08798715,0.1218989,4.0,5.1965466,1.7449031,1.8963906,0.44975063,708.01465,1401.4137,3.539239,0.6741693,0.17796339,32.382267,2.2517927,0.0,0.51570386,0.0,29.186764,2.1090274,0.0,7.834977264215798,0.5931358495438401,6.651678397513625,0,6.651678397513625,1,1,1
79.25196450259989,9.301435017313668,1.0746294,0.06694841,993.6218,1.0,0.08839937,0.122795254,4.0,5.2751374,1.781886,1.8988503,0.46278647,687.41205,1263.4364,4.5183973,0.6728104,0.17735057,32.817772,2.611547,0.0,0.57509017,0.0,29.13042,2.0795825,0.0,6.868484371697083,0.6326113932269823,6.842041043126276,0,6.842041043126276,1,1,1
79.26094765544109,9.301435017313668,0.6284553,0.07587966,986.9865,1.0,0.08881159,0.1236916,4.0,5.353728,1.8188689,1.9073814,0.50799763,764.8047,1378.5431,6.167355,0.6665966,0.17454828,32.814835,2.6101394,0.0,0.58718115,0.0,28.995117,1.9740694,0.0,5.908760765170732,0.6744097707441077,7.164541048763323,0,7.164541048763323,1,1,1
79.14416666850555,9.292451864472472,0.048935223,0.043287314,987.07837,1.0,0.08529546,0.11640327,4.0,4.7464914,1.5358499,2.530757,0.6595273,1057.7122,1434.4062,1.0804112,0.69767886,0.16115575,32.447506,2.326447,0.0,0.23964778,0.0,29.125397,2.1277282,0.0,1.309116953970062,0.9164255356628832,11.508901577231676,0,11.508901577231676,0,1,1
79.18009927987032,9.283468711631276,1.2285557,0.04972812,987.08405,1.0,0.08512061,0.116650954,4.0,4.8240833,1.5771645,2.5826075,0.6827305,1005.58435,1156.0618,1.5470178,0.7130082,0.1589061,30.945753,1.072614,0.0,0.20605877,0.0,29.307993,2.1767647,0.0,5.216759263619099,0.7062514447160448,7.650519963651593,0,7.650519963651593,1,1,1
79.15314982134674,9.27448555879008,0.73401636,0.016110426,987.1189,1.0,0.08494576,0.11689864,4.0,4.901675,1.6184791,2.5826075,0.6827305,979.47906,1365.1836,1.2584769,0.7283375,0.15665646,32.6041,2.4657898,0.0,0.2560267,0.0,29.099405,2.1092486,619.0,2.7179282881861977,0.834272476781612,9.75971641249498,0,9.75971641249498,1,1,1
78.96450361168164,9.265502405948885,0.8792828,0.03310825,993.78186,1.0,0.078798614,0.10002991,4.0,4.1495953,1.3911608,2.062792,0.0,737.3091,1361.5742,0.39422297,0.5944667,0.09508675,30.688005,0.78279704,0.0,0.06530915,0.0,29.45659,2.3375945,319.0,5.827182222883353,0.6780875871089356,29.907155895219407,0,29.907155895219407,0,1,1
78.97348676452283,9.265502405948885,1.0285853,0.036194257,993.7764,1.0,0.08006617,0.103662685,4.0,4.325684,1.4481752,2.062792,0.0,699.86597,1337.6564,0.40820497,0.614276,0.098756485,31.220734,1.2518054,0.0,0.08394288,0.0,29.396704,2.3317554,319.0,4.880004381626224,0.7222863403408581,28.92403317203296,0,28.92403317203296,0,1,1
78.98246991736403,9.265502405948885,1.0662367,0.047003426,993.77106,1.0,0.08133373,0.10729545,4.0,4.501773,1.5051897,2.062792,0.0,600.771,1005.37427,0.42523882,0.6340853,0.102426216,31.753464,1.7208138,0.0,0.102576606,0.0,29.336817,2.325916,988.0,3.95237246083676,0.7683641555128848,27.941188887197946,0,27.941188887197946,0,1,1
78.99145307020522,9.265502405948885,0.5826714,0.04316079,993.7657,1.0,0.08260128,0.11092823,4.0,4.6778617,1.5622041,2.062792,0.0,688.6141,1218.8934,0.44165114,0.6538946,0.106095955,32.286194,2.189822,0.0,0.12121033,0.0,29.276932,2.3200767,988.0,3.062101986773052,0.8153481064523679,26.95865349486193,0,26.95865349486193,0,1,1
