lon,lat,depth,slope,distance_to_shore,shallow_mask,rain_mean,rain_std,extreme_rain,wind_mean,wind_std,chl_mean,chl_std,turb_mean,turb_std,cyclone,wave_mean,wave_std,sal_mean,sal_std,sal_shock_days,current_mean,extreme_wave_days,sst_mean,sst_var,heat_stress_freq
79.09925090429957,9.741609506532232,3.750824,0.06861315,6428.6313,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.8624303,0.80622274,295.91452,329.18658,0.32568944,0.56583905,0.18788423,29.855661,0.055615276,0.0,0.03875818,0.0,29.970541,2.734409,458.0
79.10823405714076,9.741609506532232,4.1995,0.06771575,7148.031,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.7581613,0.78726715,324.3369,462.8925,0.32834014,0.5774582,0.19142202,30.193438,0.40224662,0.0,0.043665558,0.0,29.905228,2.712039,458.0
79.76400421454801,9.741609506532232,4.249176,0.03855571,6510.244,1.0,0.091747314,0.12007645,3.0,5.5821595,1.9979259,2.0742695,0.3106855,626.07983,811.287,0.38197315,0.50640285,0.14135116,32.67691,2.090716,0.0,0.15449454,0.0,29.227406,1.9445518,853.0
79.7729873673892,9.741609506532232,4.024838,0.039262593,6311.1113,1.0,0.09162692,0.11923173,2.0,5.5828342,2.0231025,2.0742695,0.3106855,579.3781,627.87225,0.38130447,0.50640285,0.14135116,32.738808,2.1531267,0.0,0.15976714,0.0,29.217043,1.9272178,853.0
79.07230144577598,9.732626353691037,1.224338,0.024795683,5262.255,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,3.118166,0.82147354,287.40808,301.77194,0.3168248,0.5403011,0.18031725,30.988031,1.2499236,16.0,0.05423075,0.0,29.747353,2.6819744,1018.0
79.08128459861717,9.732626353691037,2.0,0.05630005,5756.992,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,3.00371,0.80700517,277.31046,239.1784,0.31962836,0.5515221,0.18370749,30.555382,0.7919526,0.0,0.04805185,0.0,29.824026,2.6926649,458.0
79.09026775145837,9.732626353691037,2.448676,0.059359998,6371.395,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.8892539,0.79253674,306.666,435.73846,0.32436463,0.56274307,0.18709771,30.180668,0.39530993,0.0,0.042700388,0.0,29.890432,2.7019236,458.0
79.09925090429957,9.732626353691037,4.0,0.06993995,7074.3047,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.774798,0.77806836,326.15765,546.8085,0.32713318,0.573964,0.19048795,29.852985,0.04844965,0.0,0.038020585,0.0,29.948503,2.7100203,458.0
79.10823405714076,9.732626353691037,4.448676,0.06874473,7827.8647,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.6641839,0.750658,353.25546,709.3733,0.33062714,0.585185,0.19387819,30.126432,0.3295296,0.0,0.042066846,0.0,29.898003,2.6944945,458.0
79.76400421454801,9.732626353691037,4.0,0.044042774,5557.5244,1.0,0.091747314,0.12007645,3.0,5.5821595,1.9979259,2.0767815,0.2985214,585.1014,684.07806,0.38358954,0.50423527,0.13970765,32.34733,1.7495306,0.0,0.14141367,0.0,29.263243,1.9758943,853.0
