lon,lat,depth,slope,distance_to_shore,shallow_mask,rain_mean,rain_std,extreme_rain,wind_mean,wind_std,chl_mean,chl_std,turb_mean,turb_std,cyclone,wave_mean,wave_std,sal_mean,sal_std,sal_shock_days,current_mean,extreme_wave_days,sst_mean,sst_var,heat_stress_freq,label,dist_to_known_cluster_km,site_prior_score,dist_to_core_zone_anchor_km,policy_core_zone_exclusion,dist_to_invasion_sensitive_km,policy_invasion_risk_flag,policy_go2005_review_required
79.26993080828228,9.247536100266496,0.9519855,0.053829994,993.6102,1.0,0.08577999,0.11827522,4.0,5.5426855,1.9991378,1.9995015,3.2473285,972.95074,1706.4911,4.8412414,0.715089,0.15239084,32.73047,2.5280824,0.0,0.5859894,0.0,29.085644,2.026899,859.0,0.0,6.513358652694264,0.6477671975764258,3.823208441945254,1,3.823208441945254,1,1
78.80280686054013,9.211603488901714,1.0,0.030600034,993.88074,1.0,0.07160859,0.08596597,1.0,3.7117844,1.2935512,3.4299102,2.4681637,600.40576,1154.4313,0.27546915,0.65743166,0.21723354,32.64049,2.3676221,0.0,0.10186594,0.0,29.214567,2.4144545,0.0,0.0,24.559744430740217,0.1945013265997398,47.67900611256468,0,47.67900611256468,0,1
79.02738568157001,9.337367628678448,1.2578609,0.090557925,987.0182,1.0,0.08539495,0.11626233,4.0,4.7023425,1.5123423,2.3304696,0.5384397,559.4817,967.45935,0.492408,0.5595071,0.2640693,32.413895,2.9224803,0.0,0.034900546,0.0,29.262321,2.4901574,0.0,1.0,6.5746469053952445,0.6451258959632727,25.206033062768917,0,25.206033062768917,0,1
79.75502106170681,9.588895908231914,0.86262184,0.06319167,985.9516,1.0,0.0918677,0.120921165,3.0,5.5814843,1.9727494,2.1907365,0.38660252,924.01306,1673.8737,0.467649,0.51054794,0.14038964,31.218248,0.7221183,0.0,0.08948384,0.0,29.339123,1.9733623,253.0,0.0,58.856394262156165,0.01976663986643508,68.76326654022022,0,68.76326654022022,0,1
79.7819705202304,9.0499067377602,1.0878221,0.06728,987.4559,1.0,0.08204384,0.101506785,2.0,5.8032284,2.522174,2.8374913,0.9891817,1225.9712,1383.4637,0.36341354,0.68899417,0.17667331,33.517464,1.7389786,0.0,0.06796095,0.0,29.10922,1.7115701,525.0,0.0,57.88030532776355,0.021095679513695318,63.688282082189595,0,63.688282082189595,0,1
79.20704873839391,9.292451864472472,0.5495754,0.069089,987.03973,1.0,0.08617659,0.11826079,4.0,4.9182343,1.6182944,1.9084439,0.44995442,744.1122,1407.1741,1.975101,0.68482155,0.17460556,30.157562,0.40592358,0.0,0.2259916,0.0,29.416883,2.207337,0.0,0.0,8.157767410853447,0.5805083111480202,6.428197886727362,0,6.428197886727362,1,1
78.43449759405112,9.094822501966176,1.0217006,0.03037417,994.13556,1.0,0.073384106,0.07036719,0.0,2.384434,0.9349498,3.4887755,6.6906185,592.29346,671.67114,0.14789966,0.70487905,0.089869894,31.026375,0.33307987,0.0,0.06840087,0.0,29.522314,2.129948,294.0,0.0,67.05172909836536,0.011445996357549955,37.734784754869295,0,89.53661048058942,0,1
78.16500300881526,8.78939530536554,0.9099362,0.07649494,989.13245,1.0,0.068397745,0.079790406,1.0,3.4232273,1.2530763,0.84976494,2.1406333,460.98816,462.07864,0.16294259,1.0613307,0.14650857,33.533146,1.776951,0.0,0.17273033,0.0,28.699825,1.6660479,359.0,0.0,108.0847803622417,0.0007423779899055974,7.213553835161731,0,127.90881076644366,0,1
79.65620638045367,9.552963296867132,0.4824538,0.0879195,986.0927,1.0,0.09121647,0.12225437,3.0,5.6073327,1.9300709,1.8852788,0.29840562,1116.2223,1029.2018,0.55664426,0.52085185,0.12988633,32.93531,2.3926184,0.0,0.14063503,0.0,29.081938,1.819783,551.0,0.0,47.74571682277734,0.04145910380159259,57.609053236081515,0,57.609053236081515,0,1
79.00043622304642,9.265502405948885,0.07351236,0.022259835,993.7604,1.0,0.08386884,0.114561,4.0,4.8539505,1.6192185,2.062792,0.0,717.78784,1220.5388,0.4594633,0.6733175,0.109652266,32.793026,2.6360767,0.0,0.13908489,0.0,29.218983,2.3134902,988.0,0.0,2.2539086701400013,0.8604837240728282,25.97646204642055,0,25.97646204642055,0,1
79.25196450259989,9.301435017313668,1.0746294,0.06694841,993.6218,1.0,0.08839937,0.122795254,4.0,5.2751374,1.781886,1.8988503,0.46278647,687.41205,1263.4364,4.5183973,0.6728104,0.17735057,32.817772,2.611547,0.0,0.57509017,0.0,29.13042,2.0795825,0.0,1.0,6.868484371697083,0.6326113932269823,6.842041043126276,0,6.842041043126276,1,1
79.7819705202304,9.597879061073108,0.8209924,0.037411198,985.9191,1.0,0.091506526,0.11838701,2.0,5.5835094,2.048279,2.1778936,0.36707366,841.0333,1348.5698,0.45384917,0.5124899,0.21658751,30.841633,0.35638005,0.0,0.07503388,0.0,29.396378,2.0178268,0.0,0.0,61.86461968746452,0.016174683934382404,71.77762469542202,0,71.77762469542202,0,1
78.92857100031686,9.579912755390716,0.14278005,0.029339438,986.38495,1.0,0.076676615,0.08240019,1.0,2.387674,0.7724735,4.202705,1.0753855,841.71533,518.2714,0.2882081,0.5048072,0.2526664,31.099022,1.18264,0.0,0.026720263,0.0,29.70526,2.6882381,0.0,0.0,7.34747273707445,0.4289107345215533,50.36218865303147,0,50.36218865303147,0,1
79.75502106170681,9.6158453667555,0.17283113,0.059455823,985.87366,1.0,0.0918677,0.120921165,3.0,5.5814843,1.9727494,2.1563277,0.33289513,755.6169,1444.406,0.4396986,0.51054794,0.14038964,31.447912,0.9378202,0.0,0.09787931,0.0,29.314646,1.9592344,253.0,0.0,60.5902337793038,0.017608933532898968,70.46928639825471,0,70.46928639825471,0,1
78.54229542814547,9.112788807648569,1.4126122,0.038157146,994.05597,1.0,0.06959594,0.0746988,0.0,2.85336,1.0390576,2.282103,1.2970176,668.4219,837.2436,0.19321682,0.7255901,0.089613475,31.668802,1.0629127,0.0,0.08429268,0.0,29.43619,2.2280514,0.0,0.0,55.18626827877546,0.025246075731375512,47.602542457793426,0,77.5234022115127,0,1
79.00941937588762,9.705676895167452,0.4075536,0.040809255,985.9707,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,3.8966353,1.0399338,508.81287,679.7058,0.29937565,0.5573199,0.18624033,30.27951,0.13667151,0.0,0.022260318,0.0,29.997105,2.76728,458.0,0.0,4.086664748322937,0.7615158318196742,57.00977617831531,0,57.00977617831531,0,1
78.8477226247461,9.229569794584105,1.0,0.028647756,993.85266,1.0,0.07236005,0.08682311,1.0,3.744074,1.2862216,2.6660903,2.3309581,577.54364,1124.3666,0.28461006,0.65743166,0.21723354,30.12297,0.11472834,0.0,0.032219563,0.0,29.53281,2.2546492,315.0,0.0,19.25744498274813,0.27697454688557294,42.64679088439653,0,42.64679088439653,0,1
78.86568893042849,9.2385529474253,0.63170636,0.041654114,993.8417,1.0,0.07229388,0.085321985,1.0,3.6126502,1.2370785,2.6951215,2.7246974,895.3839,1861.3109,0.29231617,0.65743166,0.21723354,30.759518,0.7183201,0.0,0.054348167,0.0,29.450718,2.2881079,315.0,0.0,17.086609863255457,0.3201046439770383,40.65231309360843,0,40.65231309360843,0,1
79.29688026680586,9.328384475837252,1.5723377,0.12157865,993.6003,1.0,0.08951718,0.12522586,4.0,5.488249,1.8821713,2.2086024,0.6749842,724.5442,1208.9884,9.947075,0.6318011,0.1675405,32.814835,2.6101394,0.0,0.58718115,0.0,28.995117,1.9740694,0.0,1.0,4.804930280456247,0.725910401733424,11.71001135545845,0,11.71001135545845,0,1
79.7909536730716,9.03194043207781,1.75529,0.09646029,993.3714,1.0,0.08224458,0.10094305,2.0,5.787103,2.5420394,2.8374913,0.9891817,757.98145,1089.547,0.35342318,0.77476937,0.30795518,33.577877,1.6684285,0.0,0.06766917,0.0,29.119322,1.7246069,525.0,0.0,59.67934182327651,0.018711391149153524,65.30093331883795,0,65.30093331883795,0,1
79.76400421454801,9.112788807648569,0.5864619,0.1274065,987.29346,1.0,0.08164236,0.102634266,2.0,5.8354793,2.482443,2.8826191,0.5578529,724.52515,985.4803,0.40425426,0.64153826,0.1549765,32.184525,0.12389076,0.0,0.049055208,0.0,29.274292,1.6859862,177.0,0.0,53.21764851326562,0.028786658830532094,59.79617700324392,0,59.79617700324392,0,1
79.7909536730716,9.65177797812028,0.7104849,0.03308463,993.4052,1.0,0.09138614,0.117542304,2.0,5.5841846,2.0734556,2.1450298,0.29254475,895.21655,1391.6243,0.41084763,0.5082133,0.23715232,32.924496,2.3730443,0.0,0.15367907,0.0,29.161179,1.8340905,596.0,0.0,66.13304363709395,0.012168926606806638,76.00006754044497,0,76.00006754044497,0,1
79.2160318912351,9.301435017313668,1.2931104,0.084674105,993.6407,1.0,0.08675048,0.11920984,4.0,4.960775,1.6339544,1.8963906,0.44975063,629.24896,1195.1578,2.1479247,0.6741693,0.17796339,30.71374,0.8673909,0.0,0.29841968,0.0,29.359354,2.1827595,0.0,1.0,9.243151163897641,0.5399870735432646,6.9447290191032796,0,6.9447290191032796,1,1
78.18296931449765,8.84329422241271,1.3325576,0.05460542,988.9737,1.0,0.068397745,0.079790406,1.0,3.4232273,1.2530763,1.1198226,4.0158153,465.06064,596.5869,0.14887817,0.9882661,0.1306089,32.468987,0.401281,0.0,0.14583516,0.0,29.036537,1.3791107,137.0,0.0,103.46638116210227,0.0010100466671068011,3.120122589771377,1,123.84084351672836,0,1
79.00941937588762,9.265502405948885,0.14881523,0.037218425,987.22516,1.0,0.08477092,0.11714633,4.0,4.979267,1.6597937,2.062792,0.0,839.4366,1251.392,0.4794555,0.68516946,0.11098628,32.792492,2.6365066,0.0,0.14208488,0.0,29.19897,2.2922597,988.0,0.0,1.652923234673082,0.8956595700798753,24.99465508948596,0,24.99465508948596,0,1
79.73705475602442,9.526013838343546,1.0980601,0.038921308,986.14264,1.0,0.08909715,0.11835752,3.0,5.6625223,2.040953,1.8756794,0.45263425,1226.2638,2064.954,0.5813273,0.5407755,0.13756318,32.941685,2.4093752,0.0,0.16047038,0.0,29.108135,1.7863111,542.0,0.0,53.49989429030447,0.028250062207587075,63.41904760205658,0,63.41904760205658,0,1
78.97348676452283,9.382283392884425,0.12290193,0.03198339,986.92316,1.0,0.080370925,0.10111827,4.0,3.977449,1.2903537,2.3770378,0.7981969,547.42566,1020.4153,0.38816845,0.5595071,0.2640693,32.3821,2.9456253,0.0,0.034518246,0.0,29.300348,2.5512671,0.0,0.0,12.325148245634043,0.43969386758487033,32.72691523589184,0,32.72691523589184,0,1
78.6770427207634,9.184654030378129,0.3660654,0.028650165,993.9638,1.0,0.06881363,0.075593345,0.0,2.9502003,1.0605574,2.9856515,1.9256705,768.34534,1107.1013,0.32957038,0.5198387,0.06470135,31.07801,0.72481674,0.0,0.068942636,0.0,29.446535,2.2364044,300.0,0.0,38.65670163878793,0.07599304602251859,61.70858914005385,0,61.70858914005385,0,1
79.14416666850555,9.292451864472472,0.048935223,0.043287314,987.07837,1.0,0.08529546,0.11640327,4.0,4.7464914,1.5358499,2.530757,0.6595273,1057.7122,1434.4062,1.0804112,0.69767886,0.16115575,32.447506,2.326447,0.0,0.23964778,0.0,29.125397,2.1277282,0.0,1.0,1.309116953970062,0.9164255356628833,11.508901577231677,0,11.508901577231677,0,1
79.7729873673892,9.68771058948506,0.324114,0.05771681,985.65814,1.0,0.09162692,0.11923173,2.0,5.5828342,2.0231025,2.1411936,0.20964012,737.16254,1039.9293,0.39698505,0.49339756,0.13149014,31.584608,0.9673184,0.0,0.10686077,0.0,29.322567,2.0110238,266.0,0.0,67.12466975042209,0.011390472901677265,76.91013414018913,0,76.91013414018913,0,1
78.77585740201654,9.211603488901714,1.2391553,0.062569514,993.89844,1.0,0.070630796,0.08169619,0.0,3.385265,1.1929233,4.2365108,2.6054437,824.8678,1719.5924,0.27563944,0.65743166,0.21723354,31.078455,0.8439966,0.0,0.059750926,0.0,29.473392,2.2903671,0.0,0.0,27.395861172965496,0.16099358735817393,50.63362330021192,0,50.63362330021192,0,1
78.13805355029167,8.510917567288487,1.2214801,0.07020177,989.8839,1.0,0.07615854,0.10897776,2.0,4.986006,1.9300427,0.88038653,3.1173916,617.3654,887.691,0.4401602,1.2052126,0.18504636,33.947094,1.2700826,0.0,0.21269281,0.0,28.739594,1.0754917,377.0,0.0,128.59652708605825,0.00018912510971495018,36.86879862267306,0,145.28741583176125,0,1
78.13805355029167,8.672614318430002,0.23262411,0.038184512,989.4637,1.0,0.06842091,0.09683478,1.0,4.4658556,1.6035684,0.7718503,2.1533241,514.4413,691.85394,0.20531683,1.1221371,0.16129725,33.331406,0.83189654,0.0,0.13338473,0.0,28.834663,1.1783303,287.0,0.0,117.53372899608596,0.00039541214456353377,19.78868700905043,0,136.1282325384498,0,1
79.31484657248825,9.328384475837252,0.5921218,0.08875568,993.59125,1.0,0.08951718,0.12522586,4.0,5.488249,1.8821713,2.640304,0.74389356,1035.2772,1210.4154,8.486095,0.6214994,0.16402392,32.130325,2.072164,0.0,0.5494929,0.0,29.073135,2.0015738,0.0,1.0,4.4712622231460655,0.7422388790469636,12.945614382317773,0,12.945614382317773,0,1
79.76400421454801,9.678727436643864,1.0431404,0.0684157,985.68756,1.0,0.091747314,0.12007645,3.0,5.5821595,1.9979259,2.147979,0.21560176,769.4314,1250.2479,0.40281639,0.49428016,0.13808808,31.872372,1.2660905,0.0,0.11662507,0.0,29.277195,1.9676348,266.0,0.0,65.72858689188207,0.01250151061479272,75.51672136491403,0,75.51672136491403,0,1
78.91958784747567,9.247536100266496,1.0,0.030027095,993.8084,1.0,0.07257929,0.08479602,1.0,3.5288944,1.2039233,2.1446726,0.55580854,677.79553,1371.3851,0.3393179,0.5349193,0.08405543,31.628063,1.5719018,0.0,0.090203814,0.0,29.30246,2.3362975,695.0,0.0,11.126690554371216,0.47626570805551505,34.73360669425865,0,34.73360669425865,0,1
79.72807160318324,9.112788807648569,0.23123692,0.1047316,987.30347,1.0,0.080839396,0.104889214,2.0,5.89998,2.4029815,3.0558474,0.6615885,834.8707,1120.2725,0.42610565,0.6577715,0.15505049,32.052406,0.1688389,0.0,0.055211585,0.0,29.264814,1.7039953,177.0,0.0,49.56075464772513,0.03673408127139991,55.96894814708816,0,55.96894814708816,0,1
79.18009927987032,9.283468711631276,1.2285557,0.04972812,987.08405,1.0,0.08512061,0.116650954,4.0,4.8240833,1.5771645,2.5826075,0.6827305,1005.58435,1156.0618,1.5470178,0.7130082,0.1589061,30.945753,1.072614,0.0,0.20605877,0.0,29.307993,2.1767647,0.0,1.0,5.216759263619099,0.7062514447160448,7.650519963651593,0,7.650519963651593,1,1
78.13805355029167,8.60074909570044,0.31542954,0.031348933,989.6514,1.0,0.06842195,0.097602494,1.0,4.512818,1.6193554,0.92417395,3.8586004,572.0679,953.24634,0.25583833,1.1717339,0.17506859,32.858463,0.122442216,0.0,0.10080969,0.0,29.002142,1.062686,120.0,0.0,122.25134537566832,0.000288709463621054,27.252914391695334,0,139.99111452186986,0,1
78.13805355029167,8.54685017865327,0.41867808,0.033860113,989.7912,1.0,0.072069965,0.10296625,1.0,4.735939,1.7658532,0.7346167,2.4276319,647.45184,1007.64435,0.33251253,1.1818911,0.17809579,33.90548,1.3267772,0.0,0.20128177,0.0,28.69035,1.107833,269.0,0.0,126.0028137931352,0.0002248251461261089,32.99975175562632,0,143.10967191544165,0,1
78.92857100031686,9.543980144025936,0.14278005,0.029049845,986.48865,1.0,0.07588702,0.08196794,1.0,2.545222,0.82869285,3.4861562,0.99672234,472.23154,541.7522,0.2995911,0.5048072,0.2526664,31.436905,1.3083289,0.0,0.020792246,0.0,29.731316,2.7255757,0.0,0.0,4.128834651037075,0.5315645779088517,47.486399223172924,0,47.486399223172924,0,1
78.55127858098666,9.112788807648569,1.708463,0.03485512,994.04944,1.0,0.06913889,0.07522141,0.0,2.9099367,1.0516183,2.2018096,1.1730498,734.86676,1100.9463,0.20060371,0.72998893,0.08955902,32.934402,2.479657,0.0,0.121673465,0.0,29.230085,2.4006379,0.0,0.0,54.25645941828246,0.0268605316542365,48.36392184022944,0,76.55318658886641,0,1
79.76400421454801,9.66974428380267,0.5041513,0.050435264,985.71375,1.0,0.091747314,0.12007645,3.0,5.5821595,1.9979259,2.146996,0.24124943,723.9674,921.64136,0.40684488,0.495478,0.14660467,32.25166,1.6615479,0.0,0.12964906,0.0,29.22307,1.9133028,560.0,0.0,65.08010839614764,0.01305382750157096,74.88527904327532,0,74.88527904327532,0,1
78.64111010939861,9.139738266172152,0.15441029,0.05051554,987.8167,1.0,0.06881363,0.075593345,0.0,2.9502003,1.0605574,2.1957462,2.0625484,614.4882,626.77014,0.40437135,0.5198387,0.06470135,32.843258,2.3970747,0.0,0.13310009,0.0,29.198502,2.3396199,714.0,0.0,43.960124625220615,0.053361008639465655,58.03477031412559,0,66.30441321350271,0,1
78.56924488666905,9.112788807648569,1.0,0.029898051,994.0364,1.0,0.06881363,0.075593345,0.0,2.9502003,1.0605574,2.0496087,1.0621032,720.1246,969.7622,0.2200415,0.7354838,0.08949099,31.22743,0.6072329,0.0,0.074879274,0.0,29.410301,2.1127093,0.0,0.0,52.40314404746269,0.030393000721681017,49.910496293257296,0,74.61409860883435,0,1
78.17398616165646,8.780412152524343,1.0329779,0.07697025,994.3293,1.0,0.068397745,0.079790406,1.0,3.4232273,1.2530763,0.8352706,2.1000714,489.85522,560.48193,0.16535635,1.0613307,0.14650857,33.56434,1.7402053,0.0,0.17460942,0.0,28.71445,1.6086862,359.0,0.0,107.73735882829486,0.0007597732013067803,7.378412098043958,0,127.39633831417619,0,1
79.7999368259128,9.66974428380267,0.9824476,0.05710111,985.7041,1.0,0.091265745,0.11669759,2.0,5.5848594,2.098632,2.146996,0.24124943,977.0745,1464.617,0.4001948,0.51078737,0.25545365,32.93305,2.3853638,0.0,0.15428866,0.0,29.171598,1.8387223,596.0,0.0,68.1308313299851,0.010651490729737395,77.98270958801372,0,77.98270958801372,0,1
78.95552045884044,9.409232851408008,0.70170814,0.033235177,986.85754,1.0,0.07766377,0.09295801,0.0,3.586846,1.1707369,2.4495404,0.6865812,529.2578,1209.7737,0.3582268,0.5595071,0.2640693,30.80353,0.3233853,0.0,0.017483208,0.0,29.917833,2.8005683,0.0,0.0,13.686952346983123,0.3477190066206111,35.9181967918255,0,35.9181967918255,0,1
79.26094765544109,9.301435017313668,0.6284553,0.07587966,986.9865,1.0,0.08881159,0.1236916,4.0,5.353728,1.8188689,1.9073814,0.50799763,764.8047,1378.5431,6.167355,0.6665966,0.17454828,32.814835,2.6101394,0.0,0.58718115,0.0,28.995117,1.9740694,0.0,1.0,5.908760765170732,0.6744097707441077,7.164541048763323,0,7.164541048763323,1,1
78.51534596962188,9.112788807648569,1.7065239,0.034849882,994.07574,1.0,0.070967086,0.07313095,0.0,2.68363,1.0013753,3.0714943,4.0451665,651.84155,764.12994,0.17367,0.7123936,0.08977686,31.517859,0.89403546,0.0,0.07984317,0.0,29.460535,2.2073343,294.0,0.0,57.987086201793375,0.020946038432697756,45.370819329798785,0,80.43654115318076,0,1
79.08128459861717,9.301435017313668,0.18278597,0.039157122,993.7147,1.0,0.08539495,0.11626233,4.0,4.7023425,1.5123423,2.8886116,0.49445596,641.7805,800.8163,0.67688787,0.690389,0.15849066,30.915663,1.0117164,0.0,0.10294175,0.0,29.357723,2.2783434,0.0,1.0,5.563863733410201,0.6772448160066552,18.19858499548916,0,18.19858499548916,0,1
79.33281287817064,9.319401322996058,0.56775934,0.10228273,986.9045,1.0,0.08951718,0.12522586,4.0,5.488249,1.8821713,2.527068,0.7290245,1179.0302,2002.792,6.8502245,0.619662,0.16842544,31.628658,1.6778895,0.0,0.5218717,0.0,29.130314,2.0217314,0.0,1.0,4.098845647207759,0.7608976863494532,13.703782428042823,0,13.703782428042823,0,1
78.1021209389269,8.44803549740012,1.2695124,0.0796581,990.07605,1.0,0.078643374,0.11263127,2.0,5.1379848,2.0298293,0.9477389,3.3451676,632.24677,1081.4813,1.6618997,1.2416332,0.19588055,32.989857,0.17443478,0.0,0.1795366,0.0,28.925358,1.0642046,116.0,0.0,136.18921296331874,0.00011400356202538035,44.57651975584452,0,152.49139228359013,0,1
79.2160318912351,9.265502405948885,0.105281614,0.025086595,987.1104,1.0,0.085566014,0.118348606,4.0,5.164701,1.7617134,1.9844775,3.1353421,1187.595,1593.6149,2.4428878,0.7167784,0.16453207,30.71374,0.8673909,0.0,0.29841968,0.0,29.359354,2.1827595,291.0,1.0,9.48448273592356,0.5313688590629965,3.39775376154991,1,3.39775376154991,1,1
79.32382972532945,9.283468711631276,0.40662503,0.028084677,987.00977,1.0,0.08849361,0.123281285,4.0,5.5123982,1.9206667,1.9755989,0.36507833,747.6773,1186.7957,10.389588,0.64535636,0.15160947,32.077225,2.016688,0.0,0.5629568,0.0,29.073112,1.9814051,562.0,0.0,1.2911065625954816,0.9175265420199864,10.734054365699196,0,10.734054365699196,0,1
79.15314982134674,9.27448555879008,0.73401636,0.016110426,987.1189,1.0,0.08494576,0.11689864,4.0,4.901675,1.6184791,2.5826075,0.6827305,979.47906,1365.1836,1.2584769,0.7283375,0.15665646,32.6041,2.4657898,0.0,0.2560267,0.0,29.099405,2.1092486,619.0,1.0,2.7179282881861977,0.834272476781612,9.75971641249498,0,9.75971641249498,1,1
78.94653730599924,9.597879061073108,0.45603204,0.040466234,986.3221,1.0,0.077710815,0.0876636,1.0,2.721529,0.8543666,3.4142034,0.9533452,474.6858,597.4032,0.29666445,0.5048072,0.2526664,30.315454,0.18447678,0.0,0.013450105,0.0,29.884176,2.7397594,0.0,0.0,10.032301415903053,0.3586188913586994,50.59346406309225,0,50.59346406309225,0,1
79.7999368259128,9.678727436643864,0.98653364,0.05734072,985.6779,1.0,0.091265745,0.11669759,2.0,5.5848594,2.098632,2.147979,0.21560176,879.5847,1271.961,0.39651227,0.49514508,0.1442376,32.93305,2.3853638,0.0,0.15428866,0.0,29.171598,1.8387223,0.0,0.0,68.75046294319122,0.010220454779615267,78.58919006825656,0,78.58919006825656,0,1
78.14703670313287,8.690580624112393,0.31198028,0.031183202,989.4089,1.0,0.06841607,0.09327236,1.0,4.247937,1.5303125,0.8059919,2.2345183,505.3781,647.74335,0.19729602,1.1191399,0.16056831,32.95145,0.33887446,0.0,0.08631998,0.0,28.95978,1.1299207,124.0,0.0,115.59159320339562,0.00045007054826757696,17.572073117581347,0,134.33723341009366,0,1
79.7819705202304,9.103805654807372,0.4365414,0.15268779,987.3116,1.0,0.08204384,0.101506785,2.0,5.8032284,2.522174,2.8826191,0.5578529,890.91406,933.7029,0.38728774,0.6443607,0.1536407,32.184525,0.12389076,0.0,0.049055208,0.0,29.274292,1.6859862,0.0,0.0,55.41931054418926,0.024856880016045795,61.95343239936772,0,61.95343239936772,0,1
79.30586341964705,9.229569794584105,1.597995,0.08695672,993.591,1.0,0.08457933,0.115844995,4.0,5.6047473,2.0678773,1.6905357,1.7955678,608.9673,1021.6352,8.312963,0.6789014,0.14094888,32.249943,2.1301003,0.0,0.58780044,0.0,29.043636,1.9465414,547.0,0.0,6.509958017281389,0.6479140688957488,7.8341671166497875,0,7.8341671166497875,1,1
78.26381769006841,8.987024667871834,0.07622022,0.03556557,988.51965,1.0,0.071105845,0.07467265,0.0,2.8590577,1.0803015,2.111812,7.2563677,474.02014,476.8351,0.13310951,0.83372325,0.10297218,32.802864,1.731452,0.0,0.1406841,0.0,29.104992,1.9345104,769.0,0.0,88.7378461807705,0.0026963496234504174,17.663332491229422,0,110.47697107558344,0,1
