lon,lat,depth,slope,distance_to_shore,shallow_mask,rain_mean,rain_std,extreme_rain,wind_mean,wind_std,chl_mean,chl_std,turb_mean,turb_std,cyclone,wave_mean,wave_std,sal_mean,sal_std,sal_shock_days,current_mean,extreme_wave_days,sst_mean,sst_var,heat_stress_freq,label
79.08128459861717,9.25651925310769,0.013606445,0.11161952,987.214,1.0,0.08459607,0.117394015,4.0,5.0568595,1.7011083,3.0508296,0.19871975,947.0736,1401.9148,0.733126,0.7564318,0.12966114,30.915663,1.0117164,0.0,0.10294175,0.0,29.357723,2.2783434,312.0,1
78.40754813552753,9.094822501966176,0.763538,0.053107634,988.11163,1.0,0.073384106,0.07036719,0.0,2.384434,0.9349498,3.4887755,6.6906185,592.29346,671.67114,0.1422601,0.70487905,0.089869894,31.026375,0.33307987,0.0,0.06840087,0.0,29.522314,2.129948,294.0,0
78.12907039745049,8.645664859906416,0.6776943,0.035255745,989.54193,1.0,0.06842195,0.097602494,1.0,4.512818,1.6193554,0.9995168,3.9620337,494.79886,556.62164,0.22022061,1.1221371,0.16129725,33.72593,1.3353972,0.0,0.18454379,0.0,28.705782,1.2237211,287.0,0
78.77585740201654,9.211603488901714,1.2391553,0.062569514,993.89844,1.0,0.070630796,0.08169619,0.0,3.385265,1.1929233,4.2365108,2.6054437,824.8678,1719.5924,0.27563944,0.65743166,0.21723354,31.078455,0.8439966,0.0,0.059750926,0.0,29.473392,2.2903671,0.0,0
79.00941937588762,9.265502405948885,0.14881523,0.037218425,987.22516,1.0,0.08477092,0.11714633,4.0,4.979267,1.6597937,2.062792,0.0,839.4366,1251.392,0.4794555,0.68516946,0.11098628,32.792492,2.6365066,0.0,0.14208488,0.0,29.19897,2.2922597,988.0,0
78.14703670313287,8.564816484335658,0.03190064,0.03143255,989.73706,1.0,0.07002568,0.0999605,1.0,4.610906,1.6837584,0.69987637,2.0351124,635.00134,1053.3776,0.2992362,1.1717339,0.17506859,33.588364,0.96739876,0.0,0.17039117,0.0,28.78117,1.0956537,269.0,0
79.66518953329486,9.561946449708328,1.0695045,0.0890945,993.4471,1.0,0.09188385,0.123175025,3.0,5.5894437,1.9045063,1.9256372,0.27697006,888.2604,1720.4978,0.5339438,0.5132886,0.12809157,32.662273,2.1470816,0.0,0.13252673,0.0,29.123243,1.8540372,551.0,0
79.75502106170681,9.588895908231914,0.86262184,0.06319167,985.9516,1.0,0.0918677,0.120921165,3.0,5.5814843,1.9727494,2.1907365,0.38660252,924.01306,1673.8737,0.467649,0.51054794,0.14038964,31.218248,0.7221183,0.0,0.08948384,0.0,29.339123,1.9733623,253.0,0
79.7909536730716,9.103805654807372,2.3027768,0.22266814,993.37476,1.0,0.08224458,0.10094305,2.0,5.787103,2.5420394,2.8826191,0.5578529,732.18695,740.20355,0.38665068,0.6443607,0.1536407,32.184525,0.12389076,0.0,0.049055208,0.0,29.274292,1.6859862,0.0,0
79.33281287817064,9.27448555879008,0.9190401,0.043331467,987.03046,1.0,0.08784123,0.1220419,4.0,5.5277896,1.9452018,1.9755989,0.36507833,554.77185,765.01544,6.409478,0.6525661,0.1481809,31.233541,1.3492826,0.0,0.5228483,0.0,29.165272,2.002092,230.0,0
78.12907039745049,8.474984955923707,0.8621549,0.08582242,989.98395,1.0,0.078643374,0.11263127,2.0,5.1379848,2.0298293,0.9477389,3.3451676,632.24677,1081.4813,0.7259662,1.2264198,0.19135702,33.453793,0.69227993,0.0,0.19659914,0.0,28.845358,1.0658789,116.0,0
78.14703670313287,8.591765942859244,0.5586827,0.033023067,989.6672,1.0,0.06842195,0.097602494,1.0,4.512818,1.6193554,0.85591966,3.2945805,592.7812,988.0738,0.26530993,1.1717339,0.17506859,33.0182,0.3046929,0.0,0.116024226,0.0,28.954212,1.0683442,120.0,0
78.70399217928697,9.184654030378129,0.34376615,0.029027862,993.9453,1.0,0.06881363,0.075593345,0.0,2.9502003,1.0605574,3.1107512,3.7351518,570.51984,1017.86237,0.34926727,0.5254248,0.06735957,30.448812,0.13318573,0.0,0.04583202,0.0,29.53351,2.1993482,300.0,0
79.63824007477128,9.517030685502352,2.4047608,0.07292653,1972.4027,1.0,0.088546924,0.11857175,3.0,5.6788907,2.0323288,1.6956816,0.42558476,812.6106,1587.7537,0.67340726,0.5511048,0.1370654,32.32502,1.9337494,0.0,0.12344557,0.0,29.15039,1.8753263,0.0,0
79.68315583897726,9.552963296867132,1.1515293,0.069642425,986.0857,1.0,0.09121647,0.12225437,3.0,5.6073327,1.9300709,2.002439,0.24508405,855.9645,1460.0549,0.54182094,0.52085185,0.12988633,32.82077,2.2896128,0.0,0.1372335,0.0,29.099266,1.834153,0.0,0
79.00941937588762,9.705676895167452,0.4075536,0.040809255,985.9707,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,3.8966353,1.0399338,508.81287,679.7058,0.29937565,0.5573199,0.18624033,30.27951,0.13667151,0.0,0.022260318,0.0,29.997105,2.76728,458.0,0
79.34179603101184,9.301435017313668,2.4809034,0.0962924,1973.9055,1.0,0.08951718,0.12522586,4.0,5.488249,1.8821713,1.9758339,0.43407208,526.04333,741.26434,6.3155665,0.630937,0.1584666,32.729927,2.5434067,0.0,0.5825061,0.0,29.004795,1.9774811,0.0,0
78.22788507870364,8.960075209348249,0.40716308,0.03949312,988.6221,1.0,0.06960993,0.07749961,1.0,3.1706955,1.1757395,1.7206879,5.7410045,488.84665,562.95605,0.13270058,0.87244356,0.10922079,32.129025,0.5929731,0.0,0.14008544,0.0,29.155832,1.6276594,155.0,0
78.18296931449765,8.861260528095102,0.8831224,0.04066355,988.9256,1.0,0.068397745,0.079790406,1.0,3.4232273,1.2530763,1.1614608,4.356723,447.58466,489.65213,0.14486395,0.9882661,0.1306089,32.533607,0.6027729,0.0,0.14476977,0.0,29.021656,1.4707268,137.0,0
78.71297533212817,9.184654030378129,0.4718976,0.033892527,993.9392,1.0,0.06881363,0.075593345,0.0,2.9502003,1.0605574,3.1404276,4.164401,522.99225,742.6307,0.34864736,0.5284674,0.06880748,30.606306,0.30521423,0.0,0.050870225,0.0,29.509813,2.2157872,300.0,0
79.7909536730716,9.03194043207781,1.75529,0.09646029,993.3714,1.0,0.08224458,0.10094305,2.0,5.787103,2.5420394,2.8374913,0.9891817,757.98145,1089.547,0.35342318,0.77476937,0.30795518,33.577877,1.6684285,0.0,0.06766917,0.0,29.119322,1.7246069,525.0,1
78.8387394719049,9.229569794584105,1.0,0.029050818,993.8584,1.0,0.07236005,0.08682311,1.0,3.744074,1.2862216,2.6884432,2.336954,669.43005,1285.2258,0.27930844,0.65743166,0.21723354,30.46364,0.41958797,0.0,0.04164405,0.0,29.489746,2.2762737,315.0,0
79.65620638045367,9.552963296867132,0.4824538,0.0879195,986.0927,1.0,0.09121647,0.12225437,3.0,5.6073327,1.9300709,1.8852788,0.29840562,1116.2223,1029.2018,0.55664426,0.52085185,0.12988633,32.93531,2.3926184,0.0,0.14063503,0.0,29.081938,1.819783,551.0,0
78.92857100031686,9.508047532661156,0.41872028,0.03252557,986.5919,1.0,0.07465759,0.08129492,0.0,2.7905293,0.91622823,3.3832097,0.9854208,371.12442,239.19838,0.30734894,0.5048072,0.2526664,31.436905,1.3083289,0.0,0.020792246,0.0,29.731316,2.7255757,443.0,0
79.64722322761247,9.552963296867132,2.00359,0.1118357,1399.7708,1.0,0.09121647,0.12225437,3.0,5.6073327,1.9300709,1.8449203,0.31984115,635.20154,1278.3281,0.5622488,0.52085185,0.12988633,32.94731,2.4041684,0.0,0.14102255,0.0,29.07997,1.8182901,551.0,0
79.33281287817064,9.229569794584105,0.48285195,0.047576256,993.5775,1.0,0.08457933,0.115844995,4.0,5.6047473,2.0678773,1.7099112,0.56440943,1451.781,930.214,5.158729,0.6932584,0.17057057,30.371367,0.66493,0.0,0.44839004,0.0,29.239693,1.9975805,230.0,0
79.71010529750085,9.534996991184745,0.19963895,0.036797572,993.42816,1.0,0.089881696,0.12041306,3.0,5.6431117,1.9811999,1.9553806,0.4825298,1145.932,1862.2267,0.5671453,0.5348046,0.13458177,32.944256,2.4073048,0.0,0.1585787,0.0,29.096788,1.7798928,0.0,0
79.7909536730716,9.65177797812028,0.7104849,0.03308463,993.4052,1.0,0.09138614,0.117542304,2.0,5.5841846,2.0734556,2.1450298,0.29254475,895.21655,1391.6243,0.41084763,0.5082133,0.23715232,32.924496,2.3730443,0.0,0.15367907,0.0,29.161179,1.8340905,596.0,1
79.2160318912351,9.301435017313668,1.2931104,0.084674105,993.6407,1.0,0.08675048,0.11920984,4.0,4.960775,1.6339544,1.8963906,0.44975063,629.24896,1195.1578,2.1479247,0.6741693,0.17796339,30.71374,0.8673909,0.0,0.29841968,0.0,29.359354,2.1827595,0.0,1
78.1200872446093,8.466001803082511,1.2850183,0.08586901,990.01465,1.0,0.078643374,0.11263127,2.0,5.1379848,2.0298293,0.9477389,3.3451676,632.24677,1081.4813,0.9166907,1.231491,0.19286487,33.272102,0.49097103,0.0,0.18957466,0.0,28.877964,1.0659556,116.0,0
79.69213899181845,9.094822501966176,1.7584671,0.13795519,987.3664,1.0,0.08078151,0.10505176,2.0,5.9046297,2.3972535,3.1512418,1.3839705,1009.4261,1034.4202,0.44510156,0.69734603,0.1537525,31.917454,0.2584458,0.0,0.06420862,0.0,29.249016,1.7228588,176.0,1
79.33281287817064,9.265502405948885,0.7441051,0.037733573,987.05554,1.0,0.08718885,0.12080252,4.0,5.5431814,1.9697369,1.9755989,0.36507833,581.67114,873.66327,5.560936,0.6597758,0.14475234,30.993277,1.1577067,0.0,0.5130735,0.0,29.191124,2.0063498,230.0,0
79.70112214465965,9.103805654807372,1.6953098,0.16194971,987.3383,1.0,0.08078151,0.10505176,2.0,5.9046297,2.3972535,3.2789617,1.2583547,1001.9238,882.5347,0.44371405,0.68363994,0.15433457,31.890036,0.22407901,0.0,0.062777616,0.0,29.253164,1.7261282,176.0,1
78.16500300881526,8.735496388318367,0.14636342,0.02695512,989.27527,1.0,0.06840397,0.084366314,1.0,3.703142,1.3471731,0.9448019,2.996127,504.62973,762.625,0.17983595,1.0754412,0.1499404,33.403744,1.1704246,0.0,0.1463579,0.0,28.839788,1.3245823,444.0,0
79.08128459861717,9.786525270738208,0.7593661,0.03230366,985.6917,1.0,0.07944634,0.096319236,2.0,3.2321534,0.95598346,3.1781666,0.8290876,464.45996,455.08066,0.31651148,0.53426796,0.17810106,30.792686,1.0484561,0.0,0.05229796,0.0,29.809557,2.716769,0.0,0
78.38958182984514,9.08583934912498,0.19171496,0.049162436,988.15015,1.0,0.073384106,0.07036719,0.0,2.384434,0.9349498,2.9890125,5.8755813,566.1078,616.3499,0.1396419,0.70487905,0.089869894,31.425127,0.7588443,0.0,0.08080332,0.0,29.46055,2.1678007,294.0,0
