lon,lat
79.02738568157001,9.337367628678448
79.0363688344112,9.328384475837252
79.06331829293478,9.31041817015486
79.08128459861717,9.301435017313668
79.10823405714076,9.301435017313668
79.14416666850555,9.292451864472472
79.15314982134674,9.27448555879008
79.18009927987032,9.283468711631276
79.2160318912351,9.265502405948885
79.2160318912351,9.301435017313668
79.2339981969175,9.301435017313668
79.2429813497587,9.301435017313668
79.25196450259989,9.301435017313668
79.26094765544109,9.301435017313668
79.28789711396466,9.319401322996058
79.29688026680586,9.328384475837252
79.31484657248825,9.328384475837252
79.33281287817064,9.319401322996058
79.71908845034204,9.112788807648569
78.96450361168164,9.265502405948885
79.69213899181845,9.08583934912498
79.76400421454801,9.112788807648569
79.69213899181845,9.094822501966176
78.97348676452283,9.265502405948885
79.70112214465965,9.103805654807372
79.72807160318324,9.112788807648569
79.72807160318324,9.534996991184745
79.76400421454801,9.678727436643864
79.72807160318324,9.48109807413757
79.33281287817064,9.328384475837252
79.08128459861717,9.25651925310769
79.73705475602442,9.490081226978766
79.71908845034204,9.472114921296376
79.73705475602442,9.517030685502352
78.98246991736403,9.265502405948885
79.73705475602442,9.526013838343546
79.7909536730716,9.642794825279084
79.7819705202304,9.03194043207781
79.07230144577598,9.247536100266496
79.72807160318324,9.543980144025936
78.99145307020522,9.265502405948885
79.68315583897726,9.08583934912498
79.7909536730716,9.65177797812028
79.74603790886562,9.12177196048976
79.7729873673892,9.68771058948506
79.7909536730716,9.03194043207781
