lon,lat,p_raw,p_raw_std,p_calibrated,pred_label,priority
79.73503949340574,9.119533574791042,0.96335953,0.0,1.0,1,high
79.72605634056454,9.51479229980363,0.9761036,0.0,1.0,1,high
78.98045465474533,9.27224717309136,0.97526556,0.0,1.0,1,high
79.70809003488215,9.092584116267457,0.9924636,0.0,1.0,1,high
78.96248834906294,9.27224717309136,0.94917196,0.0,1.0,1,high
79.33079761555194,9.326146090138533,0.95902777,0.0,1.0,1,high
79.72605634056454,9.487842841280044,0.98270607,0.0,1.0,1,high
79.71707318772334,9.110550421949847,0.9927303,0.0,1.0,1,high
79.72605634056454,9.110550421949847,0.9927303,0.0,1.0,1,high
79.73503949340574,9.110550421949847,0.99450976,0.0,1.0,1,high
79.74402264624693,9.110550421949847,0.994235,0.0,1.0,1,high
79.75300579908813,9.110550421949847,0.9914526,0.0,1.0,1,high
79.76198895192931,9.110550421949847,0.9813488,0.0,1.0,1,high
79.77097210477051,9.110550421949847,0.9839183,0.0,1.0,1,high
79.69012372919975,9.083600963426262,0.99387336,0.0,1.0,1,high
79.77097210477051,9.676489050945143,0.9833401,0.0,1.0,1,high
79.7889384104529,9.02970204637909,0.96864647,0.0,1.0,1,high
79.72605634056454,9.47885968843885,0.9792031,0.0,1.0,1,high
79.7889384104529,9.640556439580363,0.94093335,0.0,1.0,1,high
79.69012372919975,9.101567269108653,0.9597382,0.0,1.0,1,high
79.69910688204095,9.101567269108653,0.9924959,0.0,1.0,1,high
79.70809003488215,9.101567269108653,0.99376464,0.0,1.0,1,high
79.36673022691673,9.21834825604419,0.9695737,0.0,1.0,1,high
79.68114057635856,9.083600963426262,0.9907032,0.0,1.0,1,high
79.36673022691673,9.209365103202996,0.970112,0.0,1.0,1,high
79.68114057635856,9.092584116267457,0.96861666,0.0,1.0,1,high
79.69012372919975,9.092584116267457,0.99001557,0.0,1.0,1,high
78.98943780758653,9.27224717309136,0.98419094,0.0,1.0,1,high
78.97147150190413,9.27224717309136,0.95914286,0.0,1.0,1,high
79.67215742351736,9.074617810585066,0.9653566,0.0,1.0,1,high
79.66317427067617,9.074617810585066,0.970898,0.0,1.0,1,high
79.75300579908813,9.119533574791042,0.97107047,0.0,1.0,1,high
79.66317427067617,9.065634657743871,0.9489394,0.0,1.0,1,high
79.7889384104529,9.64953959242156,0.98068917,0.0,1.0,1,high
79.73503949340574,9.523775452644829,0.9489269,0.0,1.0,1,high
79.69910688204095,9.092584116267457,0.99370617,0.0,1.0,1,high
79.72605634056454,9.523775452644829,0.9761036,0.0,1.0,1,high
79.72605634056454,9.532758605486022,0.95493865,0.0,1.0,1,high
79.0702861831573,9.254280867408973,0.9578709,0.0,1.0,1,high
79.77097210477051,9.02970204637909,0.93380505,0.0,0.77419114,1,medium
79.73503949340574,9.487842841280044,0.9242764,0.0,0.64285713,1,medium
79.57334274226422,9.065634657743871,0.63732463,0.0,0.64285713,1,medium
79.41164599112271,9.155466186155824,0.29965574,0.0,0.64285713,1,medium
79.69012372919975,9.46089338275646,0.34721765,0.0,0.64285713,1,medium
79.36673022691673,9.200381950361798,0.36251622,0.0,0.64285713,1,medium
79.7889384104529,9.631573286739169,0.76499677,0.0,0.64285713,1,medium
79.71707318772334,9.469876535597656,0.83021826,0.0,0.64285713,1,medium
79.67215742351736,9.065634657743871,0.8721388,0.0,0.64285713,1,medium
79.73503949340574,9.532758605486022,0.80474985,0.0,0.64285713,1,medium
79.73503949340574,9.51479229980363,0.88981044,0.0,0.64285713,1,medium
79.53741013089943,9.065634657743871,0.23442055,0.0,0.64285713,1,medium
79.56435958942302,9.065634657743871,0.27015722,0.0,0.64285713,1,medium
