lon,lat,depth,slope,distance_to_shore,shallow_mask,rain_mean,rain_std,extreme_rain,wind_mean,wind_std,chl_mean,chl_std,turb_mean,turb_std,cyclone,wave_mean,wave_std,sal_mean,sal_std,sal_shock_days,current_mean,extreme_wave_days,sst_mean,sst_var,heat_stress_freq,dist_to_known_cluster_km,site_prior_score,dist_to_core_zone_anchor_km,policy_core_zone_exclusion,dist_to_invasion_sensitive_km,policy_invasion_risk_flag,policy_go2005_review_required
79.09723564168087,9.748354273674709,3.0,0.064615205,5830.9517,1.0,0.0811102,0.10495709,2.0,3.8168688,1.1220784,2.95003,0.8267665,326.09665,490.7879,0.32375354,0.5570649,0.18511076,29.95924,0.16819489,0.0,0.040711645,0.0,29.967447,2.7484307,458.0,8.757930509739882,0.5577401902046021,58.05786146592644,0,58.05786146592644,0,1
79.10621879452206,9.748354273674709,3.0,0.064615205,6403.124,1.0,0.0811102,0.10495709,2.0,3.8168688,1.1220784,2.8523266,0.8260328,342.02164,536.17584,0.32633752,0.568983,0.18875934,30.137627,0.34763476,0.0,0.043325353,0.0,29.930988,2.731817,458.0,9.740461221197151,0.522377860951712,57.8075209649549,0,57.8075209649549,0,1
79.7799552576117,9.748354273674709,4.0,0.03466745,7000.0,1.0,0.09151764,0.118572265,2.0,5.5808225,2.038075,2.0723836,0.31981856,648.3123,787.0702,0.37984177,0.5080303,0.14258514,32.924038,2.3433142,0.0,0.16977333,0.0,29.19348,1.8988118,609.0,72.25788315497908,0.008089468808460416,81.92761151011247,0,81.92761151011247,0,1
79.0702861831573,9.739371120833512,1.0,0.015683947,4472.1357,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,3.1857648,0.8221835,313.97278,349.87164,0.314162,0.5307194,0.17724453,31.214567,1.4912478,16.0,0.05771297,0.0,29.715155,2.6850119,1018.0,5.775777566311691,0.6804153640860439,57.95735166200805,0,57.95735166200805,0,1
79.07926933599848,9.739371120833512,2.0,0.05630005,5000.0,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,3.0787132,0.81505764,282.94135,241.22047,0.31874698,0.54223937,0.18074556,30.753624,1.0039138,0.0,0.051224444,0.0,29.799883,2.6997032,458.0,6.760618207796515,0.6371769467927806,57.65596370828629,0,57.65596370828629,0,1
79.08825248883967,9.739371120833512,2.0,0.05630005,5656.8545,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.9716616,0.8079318,283.74847,283.6752,0.3221506,0.5537593,0.18424657,30.329742,0.5557616,0.0,0.0452576,0.0,29.877796,2.7132132,458.0,7.745671993968031,0.596677726513434,57.36995430738137,0,57.36995430738137,0,1
79.09723564168087,9.739371120833512,4.0,0.06993995,6403.124,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.8646102,0.800806,297.67044,355.19595,0.32484227,0.56527925,0.1877476,29.938623,0.14224845,0.0,0.03975195,0.0,29.94969,2.725679,458.0,8.730866780857655,0.558747400513222,57.09955455163519,0,57.09955455163519,0,1
79.10621879452206,9.739371120833512,4.0,0.06993995,7211.1025,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.7578251,0.79058695,322.85815,472.29266,0.32826924,0.57679915,0.19124863,30.088423,0.29324055,0.0,0.0419857,0.0,29.920372,2.713187,458.0,9.716159676590705,0.5232248527994128,56.844987197150886,0,56.844987197150886,0,1
79.76198895192931,9.739371120833512,4.0,0.044042774,6324.555,1.0,0.09177432,0.120265946,3.0,5.582008,1.9922777,2.0748956,0.30765447,626.7161,817.51337,0.38250864,0.5058627,0.14094163,32.58165,1.992443,0.0,0.15013237,0.0,29.238512,1.955974,853.0,70.16186304220324,0.009302635460238755,79.81183742803319,0,79.81183742803319,0,1
79.77097210477051,9.739371120833512,4.0,0.044042774,6082.7627,1.0,0.09165393,0.119421236,2.0,5.582683,2.0174544,2.0748956,0.30765447,588.76746,673.3398,0.38181856,0.5058627,0.14094163,32.657303,2.0691812,0.0,0.15581037,0.0,29.226837,1.9379036,853.0,70.8583707837513,0.008880553564437819,80.52902789523573,0,80.52902789523573,0,1
