lon,lat,p_raw,p_raw_std,p_calibrated,pred_label,priority
79.7909536730716,9.03194043207781,0.92999977,0.0,0.6666667,1,medium
79.2160318912351,9.301435017313668,0.95486593,0.0,0.6666667,1,medium
79.2429813497587,9.301435017313668,0.96351916,0.0,0.6666667,1,medium
79.25196450259989,9.301435017313668,0.9549863,0.0,0.6666667,1,medium
79.26094765544109,9.301435017313668,0.94894075,0.0,0.6666667,1,medium
79.71908845034204,9.472114921296376,0.9488729,0.0,0.6666667,1,medium
79.18009927987032,9.292451864472472,0.970637,0.0,0.6666667,1,medium
79.18009927987032,9.283468711631276,0.9762022,0.0,0.6666667,1,medium
79.18908243271152,9.283468711631276,0.96293694,0.0,0.6666667,1,medium
79.15314982134674,9.27448555879008,0.9158785,0.0,0.6666667,1,medium
78.96450361168164,9.265502405948885,0.9584755,0.0,0.6666667,1,medium
78.97348676452283,9.265502405948885,0.9637708,0.0,0.6666667,1,medium
78.98246991736403,9.265502405948885,0.9682302,0.0,0.6666667,1,medium
78.99145307020522,9.265502405948885,0.9777458,0.0,0.6666667,1,medium
79.7909536730716,9.65177797812028,0.93433714,0.0,0.6666667,1,medium
79.33281287817064,9.328384475837252,0.9493546,0.0,0.6666667,1,medium
79.72807160318324,9.48109807413757,0.96903896,0.0,0.6666667,1,medium
79.73705475602442,9.490081226978766,0.93654674,0.0,0.6666667,1,medium
79.08128459861717,9.25651925310769,0.97144383,0.0,0.6666667,1,medium
79.13518351566435,9.25651925310769,0.9297566,0.0,0.6666667,1,medium
79.07230144577598,9.247536100266496,0.94554096,0.0,0.6666667,1,medium
79.2339981969175,9.301435017313668,0.9331689,0.0,0.6666667,1,medium
79.00941937588762,9.364317087202032,0.90262055,0.0,0.6666667,1,medium
79.7909536730716,9.642794825279084,0.9326966,0.0,0.6666667,1,medium
79.00941937588762,9.355333934360836,0.91206586,0.0,0.6666667,1,medium
79.76400421454801,9.678727436643864,0.9364785,0.0,0.6666667,1,medium
79.31484657248825,9.328384475837252,0.9708035,0.0,0.6666667,1,medium
79.30586341964705,9.328384475837252,0.9547166,0.0,0.6666667,1,medium
79.28789711396466,9.319401322996058,0.9625508,0.0,0.6666667,1,medium
79.33281287817064,9.319401322996058,0.9596932,0.0,0.6666667,1,medium
79.7729873673892,9.68771058948506,0.9245371,0.0,0.6666667,1,medium
79.76400421454801,9.68771058948506,0.93180746,0.0,0.6666667,1,medium
79.06331829293478,9.31041817015486,0.9502214,0.0,0.6666667,1,medium
79.07230144577598,9.31041817015486,0.90756804,0.0,0.6666667,1,medium
79.29688026680586,9.328384475837252,0.9573339,0.0,0.6666667,1,medium
79.0363688344112,9.328384475837252,0.9663149,0.0,0.6666667,1,medium
79.7819705202304,9.03194043207781,0.9201909,0.0,0.6666667,1,medium
79.02738568157001,9.337367628678448,0.9672295,0.0,0.6666667,1,medium
79.01840252872881,9.346350781519645,0.9241255,0.0,0.6666667,1,medium
79.07230144577598,9.301435017313668,0.975994,0.0,0.6666667,1,medium
79.08128459861717,9.301435017313668,0.9711811,0.0,0.6666667,1,medium
79.09026775145837,9.301435017313668,0.8996941,0.0,0.6666667,1,medium
79.10823405714076,9.301435017313668,0.9355978,0.0,0.6666667,1,medium
79.01840252872881,9.355333934360836,0.9165712,0.0,0.6666667,1,medium
79.08128459861717,9.247536100266496,0.953713,0.0,0.6666667,1,medium
79.32382972532945,9.328384475837252,0.9630946,0.0,0.6666667,1,medium
79.71908845034204,9.112788807648569,0.97127974,0.0,0.6666667,1,medium
79.70112214465965,9.112788807648569,0.9647695,0.0,0.6666667,1,medium
79.72807160318324,9.543980144025936,0.8991303,0.0,0.6666667,1,medium
79.72807160318324,9.534996991184745,0.95523846,0.0,0.6666667,1,medium
79.7819705202304,9.103805654807372,0.9109218,0.0,0.6666667,1,medium
79.70112214465965,9.103805654807372,0.9730253,0.0,0.6666667,1,medium
79.69213899181845,9.103805654807372,0.96643317,0.0,0.6666667,1,medium
79.73705475602442,9.526013838343546,0.9639387,0.0,0.6666667,1,medium
79.7729873673892,9.112788807648569,0.9210899,0.0,0.6666667,1,medium
79.76400421454801,9.112788807648569,0.9583176,0.0,0.6666667,1,medium
79.68315583897726,9.08583934912498,0.93555176,0.0,0.6666667,1,medium
79.69213899181845,9.08583934912498,0.9647472,0.0,0.6666667,1,medium
79.72807160318324,9.112788807648569,0.96447575,0.0,0.6666667,1,medium
79.71010529750085,9.112788807648569,0.9543433,0.0,0.6666667,1,medium
79.69213899181845,9.094822501966176,0.97353256,0.0,0.6666667,1,medium
79.73705475602442,9.12177196048976,0.9565545,0.0,0.6666667,1,medium
