lon,lat,p_raw,p_raw_std,p_calibrated,pred_label,priority
79.00941937588762,9.364317087202032,0.9744061,0.0,1.0,1,high
79.74603790886562,9.49906437981996,0.97696054,0.0,1.0,1,high
79.00941937588762,9.355333934360836,0.9744061,0.0,1.0,1,high
79.73705475602442,9.130755113330958,0.9749809,0.0,1.0,1,high
79.75502106170681,9.508047532661156,0.9735025,0.0,1.0,1,high
79.76400421454801,9.12177196048976,0.97654086,0.0,1.0,1,high
79.70112214465965,9.112788807648569,0.97330916,0.0,1.0,1,high
79.72807160318324,9.12177196048976,0.97371364,0.0,1.0,1,high
79.2339981969175,9.31041817015486,0.9761119,0.0,1.0,1,high
79.71908845034204,9.12177196048976,0.9730012,0.0,0.9968686,1,high
79.02738568157001,9.337367628678448,0.97237194,0.0,0.9326787,1,high
79.74603790886562,9.12177196048976,0.9708572,0.0,0.7781595,1,medium
78.99145307020522,9.265502405948885,0.97062457,0.0,0.754428,1,medium
79.69213899181845,9.103805654807372,0.9703898,0.0,0.73047763,1,medium
79.00043622304642,9.364317087202032,0.97036225,0.0,0.7276685,1,medium
79.0363688344112,9.328384475837252,0.94739544,0.0,0.71428573,1,medium
79.30586341964705,9.328384475837252,0.9536011,0.0,0.71428573,1,medium
79.29688026680586,9.328384475837252,0.96033335,0.0,0.71428573,1,medium
79.08128459861717,9.328384475837252,0.95377594,0.0,0.71428573,1,medium
79.2160318912351,9.31041817015486,0.95445806,0.0,0.71428573,1,medium
79.33281287817064,9.328384475837252,0.9603958,0.0,0.71428573,1,medium
79.33281287817064,9.337367628678448,0.95831394,0.0,0.71428573,1,medium
79.0453519872524,9.337367628678448,0.95819354,0.0,0.71428573,1,medium
79.0363688344112,9.337367628678448,0.95230466,0.0,0.71428573,1,medium
79.0363688344112,9.346350781519645,0.96545035,0.0,0.71428573,1,medium
79.02738568157001,9.346350781519645,0.95560485,0.0,0.71428573,1,medium
79.2160318912351,9.301435017313668,0.9545884,0.0,0.71428573,1,medium
79.32382972532945,9.328384475837252,0.9638678,0.0,0.71428573,1,medium
79.34179603101184,9.328384475837252,0.9500226,0.0,0.71428573,1,medium
79.08128459861717,9.301435017313668,0.9640488,0.0,0.71428573,1,medium
79.75502106170681,9.66974428380267,0.9511272,0.0,0.71428573,1,medium
79.08128459861717,9.319401322996058,0.9544016,0.0,0.71428573,1,medium
79.02738568157001,9.355333934360836,0.96601963,0.0,0.71428573,1,medium
79.07230144577598,9.301435017313668,0.9476425,0.0,0.71428573,1,medium
79.74603790886562,9.508047532661156,0.9667404,0.0,0.71428573,1,medium
79.2250150440763,9.31041817015486,0.94342935,0.0,0.71428573,1,medium
79.73705475602442,9.508047532661156,0.9566606,0.0,0.71428573,1,medium
79.2160318912351,9.319401322996058,0.95547414,0.0,0.71428573,1,medium
79.28789711396466,9.319401322996058,0.95209575,0.0,0.71428573,1,medium
79.76400421454801,9.68771058948506,0.9587946,0.0,0.71428573,1,medium
79.33281287817064,9.319401322996058,0.95247185,0.0,0.71428573,1,medium
79.07230144577598,9.31041817015486,0.9533791,0.0,0.71428573,1,medium
79.08128459861717,9.31041817015486,0.9634353,0.0,0.71428573,1,medium
79.01840252872881,9.346350781519645,0.96359265,0.0,0.71428573,1,medium
79.32382972532945,9.337367628678448,0.9623352,0.0,0.71428573,1,medium
79.01840252872881,9.355333934360836,0.9664727,0.0,0.71428573,1,medium
79.73705475602442,9.12177196048976,0.95593864,0.0,0.71428573,1,medium
79.71010529750085,9.08583934912498,0.9581137,0.0,0.71428573,1,medium
79.72807160318324,9.48109807413757,0.94913256,0.0,0.71428573,1,medium
79.69213899181845,9.094822501966176,0.9600606,0.0,0.71428573,1,medium
79.68315583897726,9.094822501966176,0.95635927,0.0,0.71428573,1,medium
79.71908845034204,9.06787304344259,0.9456215,0.0,0.71428573,1,medium
79.70112214465965,9.103805654807372,0.9594532,0.0,0.71428573,1,medium
79.74603790886562,9.6158453667555,0.9562318,0.0,0.71428573,1,medium
79.7819705202304,9.112788807648569,0.95455325,0.0,0.71428573,1,medium
79.7729873673892,9.112788807648569,0.950598,0.0,0.71428573,1,medium
79.76400421454801,9.112788807648569,0.96606046,0.0,0.71428573,1,medium
79.72807160318324,9.112788807648569,0.96831584,0.0,0.71428573,1,medium
79.71908845034204,9.112788807648569,0.9596227,0.0,0.71428573,1,medium
79.71010529750085,9.112788807648569,0.9589263,0.0,0.71428573,1,medium
79.75502106170681,9.12177196048976,0.9551076,0.0,0.71428573,1,medium
79.72807160318324,9.624828519596694,0.9586622,0.0,0.71428573,1,medium
79.02738568157001,9.364317087202032,0.9652383,0.0,0.71428573,1,medium
79.75502106170681,9.130755113330958,0.96896106,0.0,0.71428573,1,medium
79.74603790886562,9.130755113330958,0.9634403,0.0,0.71428573,1,medium
79.72807160318324,9.130755113330958,0.9610304,0.0,0.71428573,1,medium
79.00043622304642,9.39126654572562,0.95584756,0.0,0.71428573,1,medium
79.00941937588762,9.39126654572562,0.95823354,0.0,0.71428573,1,medium
79.00941937588762,9.382283392884425,0.9470178,0.0,0.71428573,1,medium
79.01840252872881,9.382283392884425,0.9569627,0.0,0.71428573,1,medium
79.00941937588762,9.373300240043228,0.9670322,0.0,0.71428573,1,medium
79.01840252872881,9.373300240043228,0.9639993,0.0,0.71428573,1,medium
79.02738568157001,9.373300240043228,0.9639993,0.0,0.71428573,1,medium
79.0363688344112,9.373300240043228,0.96339756,0.0,0.71428573,1,medium
79.0453519872524,9.373300240043228,0.9547224,0.0,0.71428573,1,medium
79.25196450259989,9.301435017313668,0.94666344,0.0,0.71428573,1,medium
79.01840252872881,9.364317087202032,0.96601963,0.0,0.71428573,1,medium
79.2429813497587,9.301435017313668,0.95171905,0.0,0.71428573,1,medium
79.71908845034204,9.08583934912498,0.94384485,0.0,0.71428573,1,medium
78.98246991736403,9.265502405948885,0.942602,0.0,0.71428573,1,medium
78.97348676452283,9.265502405948885,0.9427673,0.0,0.71428573,1,medium
79.08128459861717,9.247536100266496,0.95848215,0.0,0.71428573,1,medium
79.07230144577598,9.247536100266496,0.94569534,0.0,0.71428573,1,medium
79.75502106170681,9.543980144025936,0.9515854,0.0,0.71428573,1,medium
79.12620036282316,9.220586641742909,0.9681903,0.0,0.71428573,1,medium
79.11721720998196,9.220586641742909,0.95904607,0.0,0.71428573,1,medium
79.74603790886562,9.543980144025936,0.9582044,0.0,0.71428573,1,medium
79.73705475602442,9.543980144025936,0.9662696,0.0,0.71428573,1,medium
